,hour,SegmentOffer,SegmentDispatch,SegmentEmissions,MaxDual,MinDual,Zone,LMP,MarginalCost,Profit,PreviousOffer
315_STEAM_2-1,1,75.436777,0.000000,0.000000,0.000000,4.058736,315,23.334982,75.436777,-0.0,75.436777
315_STEAM_2-2,1,100.399529,0.000000,0.000000,0.000000,29.021489,315,23.334982,100.399529,-0.0,100.399529
315_STEAM_2-3,1,124.099655,0.000000,0.000000,0.000000,52.721615,315,23.334982,124.099655,-0.0,124.099655
315_STEAM_3-0,1,75.436777,0.000000,0.000000,0.000000,4.058736,315,23.334982,75.436777,-0.0,75.436777
315_STEAM_3-1,1,75.436777,0.000000,0.000000,0.000000,4.058736,315,23.334982,75.436777,-0.0,75.436777
315_STEAM_3-2,1,100.399529,0.000000,0.000000,0.000000,29.021489,315,23.334982,100.399529,-0.0,100.399529
315_STEAM_3-3,1,124.099655,0.000000,0.000000,0.000000,52.721615,315,23.334982,124.099655,-0.0,124.099655
315_STEAM_4-0,1,75.436777,0.000000,0.000000,0.000000,4.058736,315,23.334982,75.436777,-0.0,75.436777
315_STEAM_4-1,1,75.436777,0.000000,0.000000,0.000000,4.058736,315,23.334982,75.436777,-0.0,75.436777
315_STEAM_4-2,1,100.399529,0.000000,0.000000,0.000000,29.021489,315,23.334982,100.399529,-0.0,100.399529
315_STEAM_4-3,1,124.099655,0.000000,0.000000,0.000000,52.721615,315,23.334982,124.099655,-0.0,124.099655
315_STEAM_5-0,1,75.436777,0.000000,0.000000,0.000000,4.058736,315,23.334982,75.436777,-0.0,75.436777
315_STEAM_5-1,1,75.436777,0.000000,0.000000,0.000000,4.058736,315,23.334982,75.436777,-0.0,75.436777
315_STEAM_5-2,1,100.399529,0.000000,0.000000,0.000000,29.021489,315,23.334982,100.399529,-0.0,100.399529
315_STEAM_5-3,1,124.099655,0.000000,0.000000,0.000000,52.721615,315,23.334982,124.099655,-0.0,124.099655
315_CT_6-0,1,26.401998,0.000000,0.000000,44.976042,0.000000,315,23.334982,26.401998,-0.0,26.401998
315_CT_6-1,1,26.401998,0.000000,0.000000,44.976042,0.000000,315,23.334982,26.401998,-0.0,26.401998
315_CT_6-2,1,26.895675,0.000000,0.000000,44.482365,0.000000,315,23.334982,26.895675,-0.0,26.895675
315_CT_6-3,1,31.855768,0.000000,0.000000,39.522272,0.000000,315,23.334982,31.855768,-0.0,31.855768
315_CT_7-0,1,26.401998,0.000000,0.000000,44.976042,0.000000,315,23.334982,26.401998,-0.0,26.401998
315_CT_7-1,1,26.401998,0.000000,0.000000,44.976042,0.000000,315,23.334982,26.401998,-0.0,26.401998
315_CT_7-2,1,26.895675,0.000000,0.000000,44.482365,0.000000,315,23.334982,26.895675,-0.0,26.895675
315_CT_7-3,1,31.855768,0.000000,0.000000,39.522272,0.000000,315,23.334982,31.855768,-0.0,31.855768
315_CT_8-0,1,26.401998,0.000000,0.000000,44.976042,0.000000,315,23.334982,26.401998,-0.0,26.401998
315_CT_8-1,1,26.401998,0.000000,0.000000,44.976042,0.000000,315,23.334982,26.401998,-0.0,26.401998
315_CT_8-2,1,26.895675,0.000000,0.000000,44.482365,0.000000,315,23.334982,26.895675,-0.0,26.895675
315_CT_8-3,1,31.855768,0.000000,0.000000,39.522272,0.000000,315,23.334982,31.855768,-0.0,31.855768
316_STEAM_1-0,1,21.116646,62.000000,58.992715,355.144978,0.000000,316,23.334982,21.116646,137.53683200000006,21.116646
316_STEAM_1-1,1,21.116646,31.000000,29.496357,355.144978,0.000000,316,23.334982,21.116646,68.76841600000003,21.116646
316_STEAM_1-2,1,21.287879,31.000000,29.735541,354.973745,0.000000,316,23.334982,21.287879,63.460193,21.287879
316_STEAM_1-3,1,27.274699,0.000000,0.000000,348.986925,0.000000,316,23.334982,27.274699,-0.0,27.274699
318_CC_1-0,1,26.845141,0.000000,0.000000,98.757574,0.000000,318,23.334982,26.845141,-0.0,26.845141
318_CC_1-1,1,26.845141,0.000000,0.000000,98.757574,0.000000,318,23.334982,26.845141,-0.0,26.845141
318_CC_1-2,1,27.276623,0.000000,0.000000,98.326092,0.000000,318,23.334982,27.276623,-0.0,27.276623
318_CC_1-3,1,31.529241,0.000000,0.000000,94.073474,0.000000,318,23.334982,31.529241,-0.0,31.529241
321_CC_1-0,1,22.732463,170.000000,53.211277,309.850143,0.000000,321,23.334982,22.732463,102.42823000000016,22.732463
321_CC_1-1,1,22.732463,61.666667,19.302130,309.850143,0.000000,321,23.334982,22.732463,37.155338534173055,22.732463
321_CC_1-2,1,25.908321,0.000000,0.000000,306.674284,0.000000,321,23.334982,25.908321,-0.0,25.908321
321_CC_1-3,1,33.947092,0.000000,0.000000,298.635513,0.000000,321,23.334982,33.947092,-0.0,33.947092
322_CT_5-0,1,23.334982,0.000000,0.000000,0.000000,23.334982,322,23.334982,23.334982,0.0,23.334982
322_CT_5-1,1,23.334982,0.000000,0.000000,0.000000,23.334982,322,23.334982,23.334982,0.0,23.334982
322_CT_5-2,1,26.499179,0.000000,0.000000,0.000000,26.499179,322,23.334982,26.499179,-0.0,26.499179
322_CT_5-3,1,27.894691,0.000000,0.000000,0.000000,27.894691,322,23.334982,27.894691,-0.0,27.894691
322_CT_6-0,1,23.334982,10.847734,3.485417,0.000000,23.334982,322,23.334982,23.334982,0.0,23.334982
322_CT_6-1,1,23.334982,0.000000,0.000000,0.000000,23.334982,322,23.334982,23.334982,0.0,23.334982
322_CT_6-2,1,26.499179,0.000000,0.000000,0.000000,26.499179,322,23.334982,26.499179,-0.0,26.499179
322_CT_6-3,1,27.894691,0.000000,0.000000,0.000000,27.894691,322,23.334982,27.894691,-0.0,27.894691
323_CC_1-0,1,26.429209,0.000000,0.000000,878.441019,0.000000,323,23.334982,26.429209,-0.0,26.429209
323_CC_1-1,1,26.429209,0.000000,0.000000,878.441019,0.000000,323,23.334982,26.429209,-0.0,26.429209
323_CC_1-2,1,30.277557,0.000000,0.000000,874.592671,0.000000,323,23.334982,30.277557,-0.0,30.277557
323_CC_1-3,1,31.727490,0.000000,0.000000,873.142738,0.000000,323,23.334982,31.727490,-0.0,31.727490
323_CC_2-0,1,26.429209,0.000000,0.000000,878.441019,0.000000,323,23.334982,26.429209,-0.0,26.429209
323_CC_2-1,1,26.429209,0.000000,0.000000,878.441019,0.000000,323,23.334982,26.429209,-0.0,26.429209
323_CC_2-2,1,30.277557,0.000000,0.000000,874.592671,0.000000,323,23.334982,30.277557,-0.0,30.277557
323_CC_2-3,1,31.727490,0.000000,0.000000,873.142738,0.000000,323,23.334982,31.727490,-0.0,31.727490
114_SYNC_COND_1-0,1,0.000000,0.000000,0.000000,0.000000,0.000000,114,23.334982,0.000000,0.0,0.000000
114_SYNC_COND_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000,114,23.334982,0.000000,0.0,0.000000
114_SYNC_COND_1-2,1,0.000000,0.000000,0.000000,0.000000,0.000000,114,23.334982,0.000000,0.0,0.000000
114_SYNC_COND_1-3,1,0.000000,0.000000,0.000000,0.000000,0.000000,114,23.334982,0.000000,0.0,0.000000
121_NUCLEAR_1-0,1,8.103500,396.000000,0.000000,0.000000,8.103500,121,23.334982,8.103500,6031.666872,8.103500
121_NUCLEAR_1-1,1,8.103500,1.333333,0.000000,0.000000,8.103500,121,23.334982,8.103500,20.308637589506002,8.103500
121_NUCLEAR_1-2,1,8.103500,1.333334,0.000000,0.000000,8.103500,121,23.334982,8.103500,20.308652820988,8.103500
121_NUCLEAR_1-3,1,8.103500,1.333333,0.000000,0.000000,8.103500,121,23.334982,8.103500,20.308637589506002,8.103500
122_HYDRO_1-0,1,0.000000,12.300000,0.000000,0.000000,0.000000,122,23.334982,0.000000,287.02027860000004,0.000000
122_HYDRO_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000,122,23.334982,0.000000,0.0,0.000000
122_HYDRO_1-2,1,0.000000,0.000000,0.000000,0.000000,0.000000,122,23.334982,0.000000,0.0,0.000000
122_HYDRO_1-3,1,0.000000,0.000000,0.000000,0.000000,0.000000,122,23.334982,0.000000,0.0,0.000000
122_HYDRO_2-0,1,0.000000,12.300000,0.000000,0.000000,0.000000,122,23.334982,0.000000,287.02027860000004,0.000000
122_HYDRO_2-1,1,0.000000,0.000000,0.000000,0.000000,0.000000,122,23.334982,0.000000,0.0,0.000000
122_HYDRO_2-2,1,0.000000,0.000000,0.000000,0.000000,0.000000,122,23.334982,0.000000,0.0,0.000000
122_HYDRO_2-3,1,0.000000,0.000000,0.000000,0.000000,0.000000,122,23.334982,0.000000,0.0,0.000000
122_HYDRO_3-0,1,0.000000,12.300000,0.000000,0.000000,0.000000,122,23.334982,0.000000,287.02027860000004,0.000000
122_HYDRO_3-1,1,0.000000,0.000000,0.000000,0.000000,0.000000,122,23.334982,0.000000,0.0,0.000000
122_HYDRO_3-2,1,0.000000,0.000000,0.000000,0.000000,0.000000,122,23.334982,0.000000,0.0,0.000000
122_HYDRO_3-3,1,0.000000,0.000000,0.000000,0.000000,0.000000,122,23.334982,0.000000,0.0,0.000000
122_HYDRO_4-0,1,0.000000,12.300000,0.000000,0.000000,0.000000,122,23.334982,0.000000,287.02027860000004,0.000000
122_HYDRO_4-1,1,0.000000,0.000000,0.000000,0.000000,0.000000,122,23.334982,0.000000,0.0,0.000000
122_HYDRO_4-2,1,0.000000,0.000000,0.000000,0.000000,0.000000,122,23.334982,0.000000,0.0,0.000000
122_HYDRO_4-3,1,0.000000,0.000000,0.000000,0.000000,0.000000,122,23.334982,0.000000,0.0,0.000000
122_HYDRO_5-0,1,0.000000,12.300000,0.000000,0.000000,0.000000,122,23.334982,0.000000,287.02027860000004,0.000000
122_HYDRO_5-1,1,0.000000,0.000000,0.000000,0.000000,0.000000,122,23.334982,0.000000,0.0,0.000000
122_HYDRO_5-2,1,0.000000,0.000000,0.000000,0.000000,0.000000,122,23.334982,0.000000,0.0,0.000000
122_HYDRO_5-3,1,0.000000,0.000000,0.000000,0.000000,0.000000,122,23.334982,0.000000,0.0,0.000000
122_HYDRO_6-0,1,0.000000,12.300000,0.000000,0.000000,0.000000,122,23.334982,0.000000,287.02027860000004,0.000000
122_HYDRO_6-1,1,0.000000,0.000000,0.000000,0.000000,0.000000,122,23.334982,0.000000,0.0,0.000000
122_HYDRO_6-2,1,0.000000,0.000000,0.000000,0.000000,0.000000,122,23.334982,0.000000,0.0,0.000000
122_HYDRO_6-3,1,0.000000,0.000000,0.000000,0.000000,0.000000,122,23.334982,0.000000,0.0,0.000000
201_HYDRO_4-0,1,0.000000,9.100000,0.000000,993.017834,0.000000,201,23.334982,0.000000,212.3483362,0.000000
201_HYDRO_4-1,1,0.000000,0.000000,0.000000,993.017834,0.000000,201,23.334982,0.000000,0.0,0.000000
201_HYDRO_4-2,1,0.000000,0.000000,0.000000,993.017834,0.000000,201,23.334982,0.000000,0.0,0.000000
201_HYDRO_4-3,1,0.000000,0.000000,0.000000,993.017834,0.000000,201,23.334982,0.000000,0.0,0.000000
214_SYNC_COND_1-0,1,0.000000,0.000000,0.000000,0.000000,0.000000,214,23.334982,0.000000,0.0,0.000000
214_SYNC_COND_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000,214,23.334982,0.000000,0.0,0.000000
214_SYNC_COND_1-2,1,0.000000,0.000000,0.000000,0.000000,0.000000,214,23.334982,0.000000,0.0,0.000000
214_SYNC_COND_1-3,1,0.000000,0.000000,0.000000,0.000000,0.000000,214,23.334982,0.000000,0.0,0.000000
215_HYDRO_1-0,1,0.000000,9.100000,0.000000,783.709845,0.000000,215,23.334982,0.000000,212.3483362,0.000000
215_HYDRO_1-1,1,0.000000,0.000000,0.000000,783.709845,0.000000,215,23.334982,0.000000,0.0,0.000000
215_HYDRO_1-2,1,0.000000,0.000000,0.000000,783.709845,0.000000,215,23.334982,0.000000,0.0,0.000000
215_HYDRO_1-3,1,0.000000,0.000000,0.000000,783.709845,0.000000,215,23.334982,0.000000,0.0,0.000000
215_HYDRO_2-0,1,0.000000,9.100000,0.000000,783.709845,0.000000,215,23.334982,0.000000,212.3483362,0.000000
215_HYDRO_2-1,1,0.000000,0.000000,0.000000,783.709845,0.000000,215,23.334982,0.000000,0.0,0.000000
215_HYDRO_2-2,1,0.000000,0.000000,0.000000,783.709845,0.000000,215,23.334982,0.000000,0.0,0.000000
215_HYDRO_2-3,1,0.000000,0.000000,0.000000,783.709845,0.000000,215,23.334982,0.000000,0.0,0.000000
215_HYDRO_3-0,1,0.000000,9.100000,0.000000,783.709845,0.000000,215,23.334982,0.000000,212.3483362,0.000000
215_HYDRO_3-1,1,0.000000,0.000000,0.000000,783.709845,0.000000,215,23.334982,0.000000,0.0,0.000000
215_HYDRO_3-2,1,0.000000,0.000000,0.000000,783.709845,0.000000,215,23.334982,0.000000,0.0,0.000000
215_HYDRO_3-3,1,0.000000,0.000000,0.000000,783.709845,0.000000,215,23.334982,0.000000,0.0,0.000000
222_HYDRO_1-0,1,0.000000,9.100000,0.000000,0.000000,0.000000,222,23.334982,0.000000,212.3483362,0.000000
222_HYDRO_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000,222,23.334982,0.000000,0.0,0.000000
222_HYDRO_1-2,1,0.000000,0.000000,0.000000,0.000000,0.000000,222,23.334982,0.000000,0.0,0.000000
222_HYDRO_1-3,1,0.000000,0.000000,0.000000,0.000000,0.000000,222,23.334982,0.000000,0.0,0.000000
222_HYDRO_2-0,1,0.000000,9.100000,0.000000,0.000000,0.000000,222,23.334982,0.000000,212.3483362,0.000000
222_HYDRO_2-1,1,0.000000,0.000000,0.000000,0.000000,0.000000,222,23.334982,0.000000,0.0,0.000000
222_HYDRO_2-2,1,0.000000,0.000000,0.000000,0.000000,0.000000,222,23.334982,0.000000,0.0,0.000000
222_HYDRO_2-3,1,0.000000,0.000000,0.000000,0.000000,0.000000,222,23.334982,0.000000,0.0,0.000000
222_HYDRO_3-0,1,0.000000,9.100000,0.000000,0.000000,0.000000,222,23.334982,0.000000,212.3483362,0.000000
222_HYDRO_3-1,1,0.000000,0.000000,0.000000,0.000000,0.000000,222,23.334982,0.000000,0.0,0.000000
222_HYDRO_3-2,1,0.000000,0.000000,0.000000,0.000000,0.000000,222,23.334982,0.000000,0.0,0.000000
222_HYDRO_3-3,1,0.000000,0.000000,0.000000,0.000000,0.000000,222,23.334982,0.000000,0.0,0.000000
222_HYDRO_4-0,1,0.000000,9.100000,0.000000,0.000000,0.000000,222,23.334982,0.000000,212.3483362,0.000000
222_HYDRO_4-1,1,0.000000,0.000000,0.000000,0.000000,0.000000,222,23.334982,0.000000,0.0,0.000000
222_HYDRO_4-2,1,0.000000,0.000000,0.000000,0.000000,0.000000,222,23.334982,0.000000,0.0,0.000000
222_HYDRO_4-3,1,0.000000,0.000000,0.000000,0.000000,0.000000,222,23.334982,0.000000,0.0,0.000000
222_HYDRO_5-0,1,0.000000,9.100000,0.000000,0.000000,0.000000,222,23.334982,0.000000,212.3483362,0.000000
222_HYDRO_5-1,1,0.000000,0.000000,0.000000,0.000000,0.000000,222,23.334982,0.000000,0.0,0.000000
222_HYDRO_5-2,1,0.000000,0.000000,0.000000,0.000000,0.000000,222,23.334982,0.000000,0.0,0.000000
222_HYDRO_5-3,1,0.000000,0.000000,0.000000,0.000000,0.000000,222,23.334982,0.000000,0.0,0.000000
222_HYDRO_6-0,1,0.000000,9.100000,0.000000,0.000000,0.000000,222,23.334982,0.000000,212.3483362,0.000000
222_HYDRO_6-1,1,0.000000,0.000000,0.000000,0.000000,0.000000,222,23.334982,0.000000,0.0,0.000000
222_HYDRO_6-2,1,0.000000,0.000000,0.000000,0.000000,0.000000,222,23.334982,0.000000,0.0,0.000000
222_HYDRO_6-3,1,0.000000,0.000000,0.000000,0.000000,0.000000,222,23.334982,0.000000,0.0,0.000000
314_SYNC_COND_1-0,1,0.000000,0.000000,0.000000,597.095500,0.000000,314,23.334982,0.000000,0.0,0.000000
314_SYNC_COND_1-1,1,0.000000,0.000000,0.000000,597.095500,0.000000,314,23.334982,0.000000,0.0,0.000000
314_SYNC_COND_1-2,1,0.000000,0.000000,0.000000,597.095500,0.000000,314,23.334982,0.000000,0.0,0.000000
314_SYNC_COND_1-3,1,0.000000,0.000000,0.000000,597.095500,0.000000,314,23.334982,0.000000,0.0,0.000000
322_HYDRO_1-0,1,0.000000,26.300000,0.000000,0.000000,0.000000,322,23.334982,0.000000,613.7100266,0.000000
322_HYDRO_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000,322,23.334982,0.000000,0.0,0.000000
322_HYDRO_1-2,1,0.000000,0.000000,0.000000,0.000000,0.000000,322,23.334982,0.000000,0.0,0.000000
322_HYDRO_1-3,1,0.000000,0.000000,0.000000,0.000000,0.000000,322,23.334982,0.000000,0.0,0.000000
322_HYDRO_2-0,1,0.000000,26.300000,0.000000,0.000000,0.000000,322,23.334982,0.000000,613.7100266,0.000000
322_HYDRO_2-1,1,0.000000,0.000000,0.000000,0.000000,0.000000,322,23.334982,0.000000,0.0,0.000000
322_HYDRO_2-2,1,0.000000,0.000000,0.000000,0.000000,0.000000,322,23.334982,0.000000,0.0,0.000000
322_HYDRO_2-3,1,0.000000,0.000000,0.000000,0.000000,0.000000,322,23.334982,0.000000,0.0,0.000000
322_HYDRO_3-0,1,0.000000,26.300000,0.000000,0.000000,0.000000,322,23.334982,0.000000,613.7100266,0.000000
322_HYDRO_3-1,1,0.000000,0.000000,0.000000,0.000000,0.000000,322,23.334982,0.000000,0.0,0.000000
322_HYDRO_3-2,1,0.000000,0.000000,0.000000,0.000000,0.000000,322,23.334982,0.000000,0.0,0.000000
322_HYDRO_3-3,1,0.000000,0.000000,0.000000,0.000000,0.000000,322,23.334982,0.000000,0.0,0.000000
322_HYDRO_4-0,1,0.000000,26.300000,0.000000,0.000000,0.000000,322,23.334982,0.000000,613.7100266,0.000000
322_HYDRO_4-1,1,0.000000,0.000000,0.000000,0.000000,0.000000,322,23.334982,0.000000,0.0,0.000000
322_HYDRO_4-2,1,0.000000,0.000000,0.000000,0.000000,0.000000,322,23.334982,0.000000,0.0,0.000000
322_HYDRO_4-3,1,0.000000,0.000000,0.000000,0.000000,0.000000,322,23.334982,0.000000,0.0,0.000000
320_PV_1-0,1,0.000000,0.000000,0.000000,0.000000,0.000000,320,23.334982,0.000000,0.0,0.000000
320_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000,320,23.334982,0.000000,0.0,0.000000
320_PV_1-2,1,0.000000,0.000000,0.000000,0.000000,0.000000,320,23.334982,0.000000,0.0,0.000000
320_PV_1-3,1,0.000000,0.000000,0.000000,0.000000,0.000000,320,23.334982,0.000000,0.0,0.000000
314_PV_1-0,1,0.000000,0.000000,0.000000,597.095500,0.000000,314,23.334982,0.000000,0.0,0.000000
314_PV_1-1,1,0.000000,0.000000,0.000000,597.095500,0.000000,314,23.334982,0.000000,0.0,0.000000
314_PV_1-2,1,0.000000,0.000000,0.000000,597.095500,0.000000,314,23.334982,0.000000,0.0,0.000000
314_PV_1-3,1,0.000000,0.000000,0.000000,597.095500,0.000000,314,23.334982,0.000000,0.0,0.000000
314_PV_2-0,1,0.000000,0.000000,0.000000,597.095500,0.000000,314,23.334982,0.000000,0.0,0.000000
314_PV_2-1,1,0.000000,0.000000,0.000000,597.095500,0.000000,314,23.334982,0.000000,0.0,0.000000
314_PV_2-2,1,0.000000,0.000000,0.000000,597.095500,0.000000,314,23.334982,0.000000,0.0,0.000000
314_PV_2-3,1,0.000000,0.000000,0.000000,597.095500,0.000000,314,23.334982,0.000000,0.0,0.000000
313_PV_1-0,1,0.000000,0.000000,0.000000,0.000000,0.000000,313,23.334982,0.000000,0.0,0.000000
313_PV_1-1,1,0.000000,0.000000,0.000000,0.000000,0.000000,313,23.334982,0.000000,0.0,0.000000
313_PV_1-2,1,0.000000,0.000000,0.000000,0.000000,0.000000,313,23.334982,0.000000,0.0,0.000000
313_PV_1-3,1,0.000000,0.000000,0.000000,0.000000,0.000000,313,23.334982,0.000000,0.0,0.000000
314_PV_3-0,1,0.000000,0.000000,0.000000,597.095500,0.000000,314,23.334982,0.000000,0.0,0.000000
314_PV_3-1,1,0.000000,0.000000,0.000000,597.095500,0.000000,314,23.334982,0.000000,0.0,0.000000
314_PV_3-2,1,0.000000,0.000000,0.000000,597.095500,0.000000,314,23.334982,0.000000,0.0,0.000000
314_PV_3-3,1,0.000000,0.000000,0.000000,597.095500,0.000000,314,23.334982,0.000000,0.0,0.000000
314_PV_4-0,1,0.000000,0.000000,0.000000,597.095500,0.000000,314,23.334982,0.000000,0.0,0.000000
314_PV_4-1,1,0.000000,0.000000,0.000000,597.095500,0.000000,314,23.334982,0.000000,0.0,0.000000
314_PV_4-2,1,0.000000,0.000000,0.000000,597.095500,0.000000,314,23.334982,0.000000,0.0,0.000000
314_PV_4-3,1,0.000000,0.000000,0.000000,597.095500,0.000000,314,23.334982,0.000000,0.0,0.000000
313_PV_2-0,1,0.000000,0.000000,0.000000,0.000000,0.000000,313,23.334982,0.000000,0.0,0.000000
313_PV_2-1,1,0.000000,0.000000,0.000000,0.000000,0.000000,313,23.334982,0.000000,0.0,0.000000
313_PV_2-2,1,0.000000,0.000000,0.000000,0.000000,0.000000,313,23.334982,0.000000,0.0,0.000000
313_PV_2-3,1,0.000000,0.000000,0.000000,0.000000,0.000000,313,23.334982,0.000000,0.0,0.000000
310_PV_1-0,1,0.000000,0.000000,0.000000,805.655527,0.000000,310,23.334982,0.000000,0.0,0.000000
310_PV_1-1,1,0.000000,0.000000,0.000000,805.655527,0.000000,310,23.334982,0.000000,0.0,0.000000
310_PV_1-2,1,0.000000,0.000000,0.000000,805.655527,0.000000,310,23.334982,0.000000,0.0,0.000000
310_PV_1-3,1,0.000000,0.000000,0.000000,805.655527,0.000000,310,23.334982,0.000000,0.0,0.000000
324_PV_1-0,1,0.000000,0.000000,0.000000,520.774146,0.000000,324,23.334982,0.000000,0.0,0.000000
324_PV_1-1,1,0.000000,0.000000,0.000000,520.774146,0.000000,324,23.334982,0.000000,0.0,0.000000
324_PV_1-2,1,0.000000,0.000000,0.000000,520.774146,0.000000,324,23.334982,0.000000,0.0,0.000000
324_PV_1-3,1,0.000000,0.000000,0.000000,520.774146,0.000000,324,23.334982,0.000000,0.0,0.000000
312_PV_1-0,1,0.000000,0.000000,0.000000,818.760372,0.000000,312,23.334982,0.000000,0.0,0.000000
312_PV_1-1,1,0.000000,0.000000,0.000000,818.760372,0.000000,312,23.334982,0.000000,0.0,0.000000
312_PV_1-2,1,0.000000,0.000000,0.000000,818.760372,0.000000,312,23.334982,0.000000,0.0,0.000000
312_PV_1-3,1,0.000000,0.000000,0.000000,818.760372,0.000000,312,23.334982,0.000000,0.0,0.000000
310_PV_2-0,1,0.000000,0.000000,0.000000,805.655527,0.000000,310,23.334982,0.000000,0.0,0.000000
310_PV_2-1,1,0.000000,0.000000,0.000000,805.655527,0.000000,310,23.334982,0.000000,0.0,0.000000
310_PV_2-2,1,0.000000,0.000000,0.000000,805.655527,0.000000,310,23.334982,0.000000,0.0,0.000000
310_PV_2-3,1,0.000000,0.000000,0.000000,805.655527,0.000000,310,23.334982,0.000000,0.0,0.000000
324_PV_2-0,1,0.000000,0.000000,0.000000,520.774146,0.000000,324,23.334982,0.000000,0.0,0.000000
324_PV_2-1,1,0.000000,0.000000,0.000000,520.774146,0.000000,324,23.334982,0.000000,0.0,0.000000
324_PV_2-2,1,0.000000,0.000000,0.000000,520.774146,0.000000,324,23.334982,0.000000,0.0,0.000000
324_PV_2-3,1,0.000000,0.000000,0.000000,520.774146,0.000000,324,23.334982,0.000000,0.0,0.000000
324_PV_3-0,1,0.000000,0.000000,0.000000,520.774146,0.000000,324,23.334982,0.000000,0.0,0.000000
